,SP_m,SP_sd,SP_t,accuracy,drift_m,drift_sd,drift_t,ndt,participant,rt,threshold,trial,index,beta
29,-0.1,0.1,0.4483180835802033,0,2,1.2,0.13292480462922374,0.3,1,0.5509999999999999,1.2,30,trial 30,2.371587311966156
30,-0.1,0.1,0.4484844841454201,1,2,1.2,2.128654896528525,0.3,1,0.603,1.2,31,trial 31,0.9533249590035147
31,-0.1,0.1,0.4592483035921025,1,2,1.2,2.4138593401838984,0.3,1,0.893,1.2,32,trial 32,0.6372113942982471
32,-0.1,0.1,0.40288985429970936,1,2,1.2,0.22248707691049496,0.3,1,0.7390000000000001,1.2,33,trial 33,0.6357731933324607
33,-0.1,0.1,0.40931561451808746,1,2,1.2,3.047916747981952,0.3,1,0.75,1.2,34,trial 34,0.5009159912072437
34,-0.1,0.1,0.4691399742979481,0,2,1.2,1.0889347577698154,0.3,1,0.369,1.2,35,trial 35,3.064943658018618
35,-0.1,0.1,0.4194279728671546,1,2,1.2,3.8063446179879854,0.3,1,0.853,1.2,36,trial 36,0.7725812209152781
36,-0.1,0.1,0.4567617539327067,1,2,1.2,3.6319260880609976,0.3,1,0.402,1.2,37,trial 37,0.797573627051709
37,-0.1,0.1,0.43367097725485054,1,2,1.2,2.728205042667974,0.3,1,0.488,1.2,38,trial 38,0.6645142329416756
38,-0.1,0.1,0.4513557004296438,1,2,1.2,3.053279359839617,0.3,1,0.44,1.2,39,trial 39,0.7859673524837087
39,-0.1,0.1,0.47552957081482,1,2,1.2,1.1326283289355628,0.3,1,0.381,1.2,40,trial 40,0.6692644391718443
40,-0.1,0.1,0.4738532958487943,1,2,1.2,2.090502106963804,0.3,1,0.484,1.2,41,trial 41,0.779470452269067
41,-0.1,0.1,0.4814742772636366,1,2,1.2,2.2823758054622494,0.3,1,0.37799999999999995,1.2,42,trial 42,0.7454266170893477
42,-0.1,0.1,0.5004405802718317,1,2,1.2,4.558670667937466,0.3,1,0.619,1.2,43,trial 43,0.5242262436836307
43,-0.1,0.1,0.4790804391118612,0,2,1.2,1.0255333949182959,0.3,1,0.36700000000000005,1.2,44,trial 44,3.0668960778523244
44,-0.1,0.1,0.4711107706147791,1,2,1.2,5.174282455699373,0.3,1,0.496,1.2,45,trial 45,0.943068917953475
45,-0.1,0.1,0.4323018972972588,0,2,1.2,0.3776726823887426,0.3,1,0.42,1.2,46,trial 46,2.771366461488612
46,-0.1,0.1,0.457836193151517,1,2,1.2,0.7749329283881607,0.3,1,0.597,1.2,47,trial 47,1.0074289416346973
47,-0.1,0.1,0.44855208779806655,0,2,1.2,-1.1273210485645526,0.3,1,0.959,1.2,48,trial 48,2.1200288236988056
48,-0.1,0.1,0.4514668094361178,1,2,1.2,1.6262787505653853,0.3,1,0.39399999999999996,1.2,49,trial 49,0.9254676626516394
49,-0.1,0.1,0.4524919105122915,1,2,1.2,2.2175894483336784,0.3,1,0.4,1.2,50,trial 50,0.8264368558764448
50,-0.1,0.1,0.4479121559821784,1,2,1.2,5.293388152541316,0.3,1,0.381,1.2,51,trial 51,0.7526208313157564
51,-0.1,0.1,0.4331124730906084,1,2,1.2,5.7233849893839315,0.3,1,0.452,1.2,52,trial 52,0.744521317010415
52,-0.1,0.1,0.4964888767446347,1,2,1.2,0.7463010171579183,0.3,1,0.6719999999999999,1.2,53,trial 53,0.7195149179632196
53,-0.1,0.1,0.3838962000902571,1,2,1.2,3.7306320750939808,0.3,1,0.565,1.2,54,trial 54,0.6589873462675553
54,-0.1,0.1,0.5565054350448845,1,2,1.2,2.8798619477316896,0.3,1,0.503,1.2,55,trial 55,0.5750741045140983
55,-0.1,0.1,0.4224103253644413,1,2,1.2,3.6334383572955717,0.3,1,0.42,1.2,56,trial 56,0.5998229535745239
56,-0.1,0.1,0.4402469599655955,1,2,1.2,2.6845135797634256,0.3,1,0.485,1.2,57,trial 57,0.5926277899345046
57,-0.1,0.1,0.3993696659840004,0,2,1.2,2.210669901681265,0.3,1,0.446,1.2,58,trial 58,2.9369842623133358
58,-0.1,0.1,0.4637171538405405,1,2,1.2,3.236005614500605,0.3,1,0.5489999999999999,1.2,59,trial 59,0.7433255885563734
59,-0.1,0.1,0.4959619669412844,1,2,1.2,3.84777697769189,0.3,1,0.5,1.2,60,trial 60,0.7736156254818033
60,-0.1,0.1,0.5006291554703173,0,2,1.2,0.7160528697631316,0.3,1,0.36200000000000004,1.2,61,trial 61,3.051064240944452
61,-0.1,0.1,0.4156086721799951,1,2,1.2,0.23939386388107176,0.3,1,0.6829999999999999,1.2,62,trial 62,0.9468368284111727
62,-0.1,0.1,0.5026034224818234,1,2,1.2,1.3396466414950128,0.3,1,0.546,1.2,63,trial 63,0.7722716655845
63,-0.1,0.1,0.3665292766522783,1,2,1.2,3.434234372436068,0.3,1,1.099,1.2,64,trial 64,0.7338350522009369
64,-0.1,0.1,0.4901060207947511,1,2,1.2,2.7844302583034204,0.3,1,0.534,1.2,65,trial 65,0.7351606525123022
65,-0.1,0.1,0.4825621719802821,1,2,1.2,2.4423271327296585,0.3,1,0.511,1.2,66,trial 66,0.6517913290190465
66,-0.1,0.1,0.5222549977175647,1,2,1.2,2.877178214377316,0.3,1,0.366,1.2,67,trial 67,0.7935644657617617
67,-0.1,0.1,0.4534677644262952,1,2,1.2,4.050458184683069,0.3,1,0.53,1.2,68,trial 68,0.661373536064529
68,-0.1,0.1,0.4824861844316669,1,2,1.2,1.0379523197275224,0.3,1,0.40700000000000003,1.2,69,trial 69,0.6045433782663456
69,-0.1,0.1,0.4860212316895339,0,2,1.2,1.8189943244512123,0.3,1,0.42700000000000005,1.2,70,trial 70,2.9439235381081152
70,-0.1,0.1,0.3265234320908891,1,2,1.2,2.164275754169698,0.3,1,0.7559999999999999,1.2,71,trial 71,0.7052869209782351
71,-0.1,0.1,0.4979099758823301,1,2,1.2,2.0667259896736394,0.3,1,0.6839999999999999,1.2,72,trial 72,0.6937030280359873
72,-0.1,0.1,0.4933799960044907,1,2,1.2,1.2399695572932077,0.3,1,0.8069999999999999,1.2,73,trial 73,0.721523188236266
73,-0.1,0.1,0.463625064236153,1,2,1.2,2.3829950296030344,0.3,1,0.7,1.2,74,trial 74,0.5526306145634678
74,-0.1,0.1,0.47929971831548207,0,2,1.2,-0.7569619658803539,0.3,1,0.397,1.2,75,trial 75,2.757068636495472
75,-0.1,0.1,0.4968076201226044,0,2,1.2,0.9335991018025094,0.3,1,0.727,1.2,76,trial 76,3.18285444499229
76,-0.1,0.1,0.5068471418034621,1,2,1.2,2.0535178140525963,0.3,1,0.49700000000000005,1.2,77,trial 77,1.0156609080807721
77,-0.1,0.1,0.5063510338539011,1,2,1.2,2.348222535876405,0.3,1,0.426,1.2,78,trial 78,0.7264330174898976
78,-0.1,0.1,0.4128779633823927,1,2,1.2,3.3262972843692116,0.3,1,0.462,1.2,79,trial 79,0.5759097012255818
79,-0.1,0.1,0.5146727296624535,1,2,1.2,3.6073706883528858,0.3,1,0.39899999999999997,1.2,80,trial 80,0.7946705933322155
80,-0.1,0.1,0.4623983363556232,1,2,1.2,1.0319823478328822,0.3,1,0.474,1.2,81,trial 81,0.6555281489023994
81,-0.1,0.1,0.4417148473531704,1,2,1.2,2.0598314753381244,0.3,1,0.631,1.2,82,trial 82,0.7685129246301861
82,-0.1,0.1,0.5011908256918135,1,2,1.2,0.5769889496187599,0.3,1,0.64,1.2,83,trial 83,0.7718981610683042
83,-0.1,0.1,0.5018449143599583,1,2,1.2,1.5992960071269406,0.3,1,1.055,1.2,84,trial 84,0.6563717413798866
84,-0.1,0.1,0.4408937470123671,1,2,1.2,1.587648893534402,0.3,1,0.8390000000000001,1.2,85,trial 85,0.6097714849147953
85,-0.1,0.1,0.4462962125991602,1,2,1.2,2.4095179715943367,0.3,1,0.494,1.2,86,trial 86,0.6796137770421831
86,-0.1,0.1,0.5110183891474113,1,2,1.2,1.80463861234633,0.3,1,0.47700000000000004,1.2,87,trial 87,0.5850249644179623
87,-0.1,0.1,0.4787142891869333,0,2,1.2,-0.9328633292860542,0.3,1,0.419,1.2,88,trial 88,2.934312690031766
88,-0.1,0.1,0.45942553162459604,1,2,1.2,3.9979413768898606,0.3,1,0.377,1.2,89,trial 89,0.9797224434027532
89,-0.1,0.1,0.4393472658414378,1,2,1.2,2.1130120512969808,0.3,1,0.621,1.2,90,trial 90,0.5802972614571547
90,-0.1,0.1,0.5504675488088283,1,2,1.2,2.5333163118752284,0.3,1,0.5569999999999999,1.2,91,trial 91,0.5705791556251658
91,-0.1,0.1,0.4765444400831492,1,2,1.2,2.92830535883375,0.3,1,0.47600000000000003,1.2,92,trial 92,0.7508388556389702
92,-0.1,0.1,0.37892357346441663,1,2,1.2,-0.5161526066402828,0.3,1,0.414,1.2,93,trial 93,0.8138257656383991
93,-0.1,0.1,0.4356716971807583,0,2,1.2,0.8605807020673124,0.3,1,0.396,1.2,94,trial 94,2.4607412362971526
94,-0.1,0.1,0.4478933611609919,1,2,1.2,3.8681673427552967,0.3,1,0.617,1.2,95,trial 95,0.7626095502361343
95,-0.1,0.1,0.4703719610119717,1,2,1.2,1.4046550893770104,0.3,1,0.397,1.2,96,trial 96,0.6478227854995049
96,-0.1,0.1,0.4173313449038272,1,2,1.2,2.283407614345073,0.3,1,0.579,1.2,97,trial 97,0.5691113006157357
97,-0.1,0.1,0.5107774722392844,1,2,1.2,2.477970344627369,0.3,1,0.408,1.2,98,trial 98,0.6950053829560827
98,-0.1,0.1,0.4532262534357506,1,2,1.2,3.06164497078601,0.3,1,0.406,1.2,99,trial 99,0.683756856575944
99,-0.1,0.1,0.4355668628382322,1,2,1.2,1.3083948628968824,0.3,1,0.6839999999999999,1.2,100,trial 100,0.7157924872127389
100,-0.1,0.1,0.4687698822936373,1,2,1.2,3.6714883952446837,0.3,1,0.408,1.2,101,trial 101,0.753019167180869
101,-0.1,0.1,0.4117991520020629,1,2,1.2,1.4491643272826782,0.3,1,0.575,1.2,102,trial 102,0.5527229053526677
102,-0.1,0.1,0.467954439107906,1,2,1.2,4.463154749083537,0.3,1,0.39799999999999996,1.2,103,trial 103,0.6971324862304058
103,-0.1,0.1,0.39973890962362413,1,2,1.2,2.292974699806906,0.3,1,0.395,1.2,104,trial 104,0.5950208778518078
104,-0.1,0.1,0.4306862755809621,1,2,1.2,0.9972690223733384,0.3,1,0.628,1.2,105,trial 105,0.5499393715367714
105,-0.1,0.1,0.4319273129682824,1,2,1.2,3.1120573080255496,0.3,1,0.6699999999999999,1.2,106,trial 106,0.542289920955991
106,-0.1,0.1,0.5276730189841436,1,2,1.2,2.956193698526434,0.3,1,0.6579999999999999,1.2,107,trial 107,0.6511145373176257
107,-0.1,0.1,0.4464292078622448,1,2,1.2,1.5225061135019478,0.3,1,0.601,1.2,108,trial 108,0.6513292085248165
108,-0.1,0.1,0.3855350445145849,1,2,1.2,3.3347729217383564,0.3,1,0.449,1.2,109,trial 109,0.7609565378092096
109,-0.1,0.1,0.3948011952720733,1,2,1.2,0.9772864235814476,0.3,1,0.423,1.2,110,trial 110,0.7085188448159021
110,-0.1,0.1,0.4446685145460272,0,2,1.2,2.532029266208208,0.3,1,0.698,1.2,111,trial 111,2.5892338153011742
111,-0.1,0.1,0.4278252548173889,1,2,1.2,0.9424155856642338,0.3,1,0.649,1.2,112,trial 112,0.7490643934547689
112,-0.1,0.1,0.4621514849255676,1,2,1.2,3.1040772247885466,0.3,1,0.528,1.2,113,trial 113,0.6201741750953929
113,-0.1,0.1,0.4529113498586569,1,2,1.2,2.4184250218595715,0.3,1,0.9109999999999999,1.2,114,trial 114,0.6957883164590704
114,-0.1,0.1,0.4108355194952744,1,2,1.2,0.8950133105690741,0.3,1,0.8049999999999999,1.2,115,trial 115,0.491982922148832
115,-0.1,0.1,0.3670794040610668,1,2,1.2,3.2403758134990825,0.3,1,0.474,1.2,116,trial 116,0.7956677573829858
116,-0.1,0.1,0.4545897746081673,1,2,1.2,1.1302005353549194,0.3,1,1.2009999999999998,1.2,117,trial 117,0.6139402587361688
117,-0.1,0.1,0.4834119940178898,1,2,1.2,2.7968321956202606,0.3,1,0.512,1.2,118,trial 118,0.7855403466775784
118,-0.1,0.1,0.5114768476490114,1,2,1.2,2.3021279319883527,0.3,1,0.42100000000000004,1.2,119,trial 119,0.5749420287461529
119,-0.1,0.1,0.4714415691433102,1,2,1.2,2.8238348482359723,0.3,1,0.39899999999999997,1.2,120,trial 120,0.7546581167979864
120,-0.1,0.1,0.4629471246644824,1,2,1.2,2.484173075068292,0.3,1,0.38299999999999995,1.2,121,trial 121,0.7507107972524548
121,-0.1,0.1,0.5253912531092655,1,2,1.2,2.7508148098578595,0.3,1,0.359,1.2,122,trial 122,0.594491755551626
122,-0.1,0.1,0.432118966309684,1,2,1.2,2.4312363284603347,0.3,1,0.396,1.2,123,trial 123,0.8193517858964721
123,-0.1,0.1,0.4614917219834767,0,2,1.2,-0.4586377082973643,0.3,1,0.6539999999999999,1.2,124,trial 124,2.2902548855146385
124,-0.1,0.1,0.5314550717892479,1,2,1.2,1.672794566176358,0.3,1,0.442,1.2,125,trial 125,0.9130012635922246
125,-0.1,0.1,0.4629178283781062,1,2,1.2,2.437277087196712,0.3,1,0.381,1.2,126,trial 126,0.7554626486183951
126,-0.1,0.1,0.4561929334266042,0,2,1.2,1.538874045860655,0.3,1,0.413,1.2,127,trial 127,2.734994203195234
127,-0.1,0.1,0.3926988729678992,1,2,1.2,2.69479552826504,0.3,1,0.518,1.2,128,trial 128,0.9832635875381988
128,-0.1,0.1,0.4114359108603947,1,2,1.2,0.5947652982016961,0.3,1,0.992,1.2,129,trial 129,0.7826912262407679
129,-0.1,0.1,0.4260584929723705,1,2,1.2,3.49640799357332,0.3,1,0.43,1.2,130,trial 130,0.6850663605027114
130,-0.1,0.1,0.4652237495638744,1,2,1.2,3.946519612212748,0.3,1,0.647,1.2,131,trial 131,0.7260595227509921
131,-0.1,0.1,0.5278698362954772,1,2,1.2,0.7823375558679435,0.3,1,0.376,1.2,132,trial 132,0.688952032507175
132,-0.1,0.1,0.38506335108857903,1,2,1.2,0.9886835048485844,0.3,1,0.54,1.2,133,trial 133,0.8111613039632195
133,-0.1,0.1,0.3908924906710734,0,2,1.2,0.9662007520474071,0.3,1,0.926,1.2,134,trial 134,2.444850403977496
134,-0.1,0.1,0.4103187943914004,1,2,1.2,2.8686415136018018,0.3,1,0.518,1.2,135,trial 135,0.7923362781827508
135,-0.1,0.1,0.5191820753296965,1,2,1.2,2.377552702879973,0.3,1,0.40299999999999997,1.2,136,trial 136,0.6667532343531503
136,-0.1,0.1,0.4350111764294052,0,2,1.2,1.3958631680343467,0.3,1,0.498,1.2,137,trial 137,2.9556679590558366
137,-0.1,0.1,0.3765267108531181,0,2,1.2,0.4756539389608181,0.3,1,0.373,1.2,138,trial 138,2.6664438845092313
138,-0.1,0.1,0.4724398778064441,1,2,1.2,2.993447507510134,0.3,1,0.5479999999999999,1.2,139,trial 139,0.9857941634186052
139,-0.1,0.1,0.4711265576748839,1,2,1.2,2.9886436354302615,0.3,1,0.522,1.2,140,trial 140,0.8315813541669534
140,-0.1,0.1,0.40932943357064894,1,2,1.2,3.1258437739501166,0.3,1,0.47200000000000003,1.2,141,trial 141,0.7553753156656313
141,-0.1,0.1,0.4385457811038201,1,2,1.2,0.9488090361250608,0.3,1,0.434,1.2,142,trial 142,0.7759033600740413
142,-0.1,0.1,0.4541276578873595,0,2,1.2,1.222981227692385,0.3,1,0.5700000000000001,1.2,143,trial 143,2.349539741661779
143,-0.1,0.1,0.4408210980034462,1,2,1.2,2.480212122571133,0.3,1,0.41200000000000003,1.2,144,trial 144,0.9166759108405603
144,-0.1,0.1,0.499274000006898,1,2,1.2,2.0756446639570867,0.3,1,0.419,1.2,145,trial 145,0.7537121156774489
145,-0.1,0.1,0.4917120539614153,0,2,1.2,0.5417289183687248,0.3,1,0.604,1.2,146,trial 146,2.334751283486776
146,-0.1,0.1,0.517149169253718,1,2,1.2,3.6166509744370288,0.3,1,0.43200000000000005,1.2,147,trial 147,0.9752651515699058
147,-0.1,0.1,0.4586458200307119,1,2,1.2,2.338876547059216,0.3,1,0.5840000000000001,1.2,148,trial 148,0.7815098591165813
148,-0.1,0.1,0.5232350388092808,1,2,1.2,1.1328377784727324,0.3,1,0.653,1.2,149,trial 149,0.7580503410939337
149,-0.1,0.1,0.4522606838621796,0,2,1.2,1.9654899561992452,0.3,1,0.35600000000000004,1.2,150,trial 150,2.4896613501273515
150,-0.1,0.1,0.4703389589523725,1,2,1.2,5.224510392589501,0.3,1,0.45,1.2,151,trial 151,0.8809517262434681
151,-0.1,0.1,0.4993555740773568,1,2,1.2,2.9256108878886735,0.3,1,0.5840000000000001,1.2,152,trial 152,0.8206327531805552
152,-0.1,0.1,0.4396146087849929,1,2,1.2,1.8321488794788752,0.3,1,0.40399999999999997,1.2,153,trial 153,0.7535756798254545
153,-0.1,0.1,0.4632092985864614,1,2,1.2,4.557929661162293,0.3,1,0.47,1.2,154,trial 154,0.5621310175758822
154,-0.1,0.1,0.4861297082094012,1,2,1.2,2.870642019777464,0.3,1,0.39399999999999996,1.2,155,trial 155,0.7969975654396457
155,-0.1,0.1,0.4343092315633077,1,2,1.2,3.2167059786559697,0.3,1,0.46,1.2,156,trial 156,0.5726087967574055
156,-0.1,0.1,0.4567030272742169,1,2,1.2,3.387235285662018,0.3,1,0.5880000000000001,1.2,157,trial 157,0.5601113885698967
157,-0.1,0.1,0.4623481362039721,1,2,1.2,0.35405983017099585,0.3,1,0.659,1.2,158,trial 158,0.651397780507925
158,-0.1,0.1,0.4711626965550466,1,2,1.2,1.3012522343965471,0.3,1,0.747,1.2,159,trial 159,0.628361945685115
159,-0.1,0.1,0.42437579901548106,1,2,1.2,1.96395182405908,0.3,1,0.8560000000000001,1.2,160,trial 160,0.6055014173721525
160,-0.1,0.1,0.4650790372873856,1,2,1.2,0.2172918364398917,0.3,1,0.595,1.2,161,trial 161,0.5519077035806996
161,-0.1,0.1,0.4402304447518144,1,2,1.2,-1.012974678056152,0.3,1,0.48200000000000004,1.2,162,trial 162,0.7527797697626757
162,-0.1,0.1,0.5370534314943155,1,2,1.2,0.3522256458391222,0.3,1,0.863,1.2,163,trial 163,0.6890765656964875
163,-0.1,0.1,0.4541667603012512,1,2,1.2,2.1672763026122426,0.3,1,0.8400000000000001,1.2,164,trial 164,0.5991595791912026
164,-0.1,0.1,0.4020034220226592,1,2,1.2,1.9728589249688333,0.3,1,0.39399999999999996,1.2,165,trial 165,0.7572967029751656
165,-0.1,0.1,0.4001126429227212,1,2,1.2,1.1577833601111511,0.3,1,0.602,1.2,166,trial 166,0.7276639212537594
166,-0.1,0.1,0.4646640835761935,1,2,1.2,0.9678888185640532,0.3,1,1.054,1.2,167,trial 167,0.6589325157686847
167,-0.1,0.1,0.5028093855486075,1,2,1.2,4.638619690576288,0.3,1,0.517,1.2,168,trial 168,0.6684952172292076
168,-0.1,0.1,0.5344051377856659,1,2,1.2,2.0499300966874,0.3,1,0.7140000000000001,1.2,169,trial 169,0.71788840977693
169,-0.1,0.1,0.459570203450234,1,2,1.2,2.8886925249013142,0.3,1,0.596,1.2,170,trial 170,0.6517314050074831
170,-0.1,0.1,0.41931701488927,1,2,1.2,2.718900177323809,0.3,1,0.6729999999999999,1.2,171,trial 171,0.5308176461801069
171,-0.1,0.1,0.4623665567242863,1,2,1.2,0.5512395254737184,0.3,1,0.924,1.2,172,trial 172,0.6780267896632071
172,-0.1,0.1,0.43692506603828796,1,2,1.2,1.3770865242256352,0.3,1,0.379,1.2,173,trial 173,0.7871923007614998
173,-0.1,0.1,0.4644528815216226,1,2,1.2,2.5035688658402337,0.3,1,0.928,1.2,174,trial 174,0.5667461683799148
174,-0.1,0.1,0.4341157461187933,1,2,1.2,3.100039267116008,0.3,1,0.621,1.2,175,trial 175,0.767777324686643
175,-0.1,0.1,0.4828635296924177,1,2,1.2,3.672168582341024,0.3,1,0.386,1.2,176,trial 176,0.7818719181309998
176,-0.1,0.1,0.43445244826094587,1,2,1.2,2.5147262326353066,0.3,1,0.6859999999999999,1.2,177,trial 177,0.7111754852840714
177,-0.1,0.1,0.5008982171967805,1,2,1.2,5.31346385581638,0.3,1,0.337,1.2,178,trial 178,0.6948265844470607
178,-0.1,0.1,0.4533931623972002,1,2,1.2,3.458263909618116,0.3,1,0.723,1.2,179,trial 179,0.6233091065685401
179,-0.1,0.1,0.5154426295604515,1,2,1.2,2.1965291300595613,0.3,1,0.34700000000000003,1.2,180,trial 180,0.7632578481765466
180,-0.1,0.1,0.5199522884700374,1,2,1.2,4.500694756804576,0.3,1,0.544,1.2,181,trial 181,0.5547446627985084
181,-0.1,0.1,0.4604322744584274,1,2,1.2,2.627171842149368,0.3,1,0.499,1.2,182,trial 182,0.5660572206102226
182,-0.1,0.1,0.5511094796322961,1,2,1.2,2.5032291234281505,0.3,1,0.341,1.2,183,trial 183,0.799098699317369
183,-0.1,0.1,0.4984432227535234,1,2,1.2,2.089705131339584,0.3,1,0.511,1.2,184,trial 184,0.5671905202219576
184,-0.1,0.1,0.40932935937448783,1,2,1.2,0.91054281877959,0.3,1,0.42700000000000005,1.2,185,trial 185,0.7082097012006217
185,-0.1,0.1,0.4572147091181256,0,2,1.2,0.4644543603362095,0.3,1,0.768,1.2,186,trial 186,2.79677226598519
186,-0.1,0.1,0.399631486236471,0,2,1.2,2.6774630671123867,0.3,1,0.464,1.2,187,trial 187,3.2404828668589984
187,-0.1,0.1,0.4225446880505902,1,2,1.2,3.5154324873961165,0.3,1,0.7440000000000001,1.2,188,trial 188,0.7409530370045739
188,-0.1,0.1,0.4892841817890236,1,2,1.2,1.1300012996178197,0.3,1,0.513,1.2,189,trial 189,0.7275386929617775
189,-0.1,0.1,0.4214048422305571,1,2,1.2,2.9545118704925915,0.3,1,0.405,1.2,190,trial 190,0.6850985562701435
190,-0.1,0.1,0.4952476176522537,0,2,1.2,-0.1522061439923288,0.3,1,0.451,1.2,191,trial 191,3.0477850120863037
191,-0.1,0.1,0.4058727681231389,1,2,1.2,2.2681269242037727,0.3,1,0.433,1.2,192,trial 192,0.7625159603491157
192,-0.1,0.1,0.5307699272296909,1,2,1.2,0.1964649001223311,0.3,1,0.43799999999999994,1.2,193,trial 193,0.6237838762737656
193,-0.1,0.1,0.39548817988657065,1,2,1.2,2.334308582134411,0.3,1,0.536,1.2,194,trial 194,0.7938822785724042
194,-0.1,0.1,0.4264154227835157,1,2,1.2,2.5336856831887298,0.3,1,0.511,1.2,195,trial 195,0.55071456773284
195,-0.1,0.1,0.5069506688283364,1,2,1.2,3.388239997029189,0.3,1,0.408,1.2,196,trial 196,0.7968625432640979
196,-0.1,0.1,0.4563147527399145,1,2,1.2,1.864773892157256,0.3,1,0.6559999999999999,1.2,197,trial 197,0.6351976015883775
197,-0.1,0.1,0.43556956246491263,1,2,1.2,4.774573437095457,0.3,1,0.42100000000000004,1.2,198,trial 198,0.5891138850384774
198,-0.1,0.1,0.4792314480428086,1,2,1.2,1.0922380118390038,0.3,1,0.861,1.2,199,trial 199,0.6948964620988585
199,-0.1,0.1,0.485711468402042,1,2,1.2,2.030959163437254,0.3,1,0.413,1.2,200,trial 200,0.6733823399064344
200,-0.1,0.1,0.5554646081348662,1,2,1.2,2.0744912581596417,0.3,1,0.348,1.2,201,trial 201,0.8013826177909618
201,-0.1,0.1,0.473148352963556,0,2,1.2,2.7426320843709258,0.3,1,0.41700000000000004,1.2,202,trial 202,2.932514000325739
202,-0.1,0.1,0.409526296660896,1,2,1.2,2.4992801782367837,0.3,1,0.396,1.2,203,trial 203,0.9541947034835516
203,-0.1,0.1,0.5054334555823361,0,2,1.2,0.6811932868182342,0.3,1,0.409,1.2,204,trial 204,2.98725072013361
