,SP_m,SP_sd,SP_t,accuracy,drift_m,drift_sd,drift_t,ndt,participant,rt,threshold,trial,index,beta
89,-0.1,0.1,0.4393472658414378,1,2,1.2,2.1130120512969808,0.3,1,0.621,1.2,90,trial 90,7.385586538455314
90,-0.1,0.1,0.5504675488088283,1,2,1.2,2.5333163118752284,0.3,1,0.5569999999999999,1.2,91,trial 91,8.062403697546552
91,-0.1,0.1,0.4765444400831492,1,2,1.2,2.92830535883375,0.3,1,0.47600000000000003,1.2,92,trial 92,8.114070346972163
92,-0.1,0.1,0.37892357346441663,1,2,1.2,-0.5161526066402828,0.3,1,0.414,1.2,93,trial 93,-2.213983288541449
93,-0.1,0.1,0.4356716971807583,0,2,1.2,0.8605807020673124,0.3,1,0.396,1.2,94,trial 94,0.4262275418329863
94,-0.1,0.1,0.4478933611609919,1,2,1.2,3.8681673427552967,0.3,1,0.617,1.2,95,trial 95,13.699917433793033
95,-0.1,0.1,0.4703719610119717,1,2,1.2,1.4046550893770104,0.3,1,0.397,1.2,96,trial 96,2.970184508822343
96,-0.1,0.1,0.4173313449038272,1,2,1.2,2.283407614345073,0.3,1,0.579,1.2,97,trial 97,7.196562627510048
97,-0.1,0.1,0.5107774722392844,1,2,1.2,2.477970344627369,0.3,1,0.408,1.2,98,trial 98,5.37917655239122
98,-0.1,0.1,0.4532262534357506,1,2,1.2,3.06164497078601,0.3,1,0.406,1.2,99,trial 99,6.811507008895891
99,-0.1,0.1,0.4355668628382322,1,2,1.2,1.3083948628968824,0.3,1,0.6839999999999999,1.2,100,trial 100,4.701240043665626
100,-0.1,0.1,0.4687698822936373,1,2,1.2,3.6714883952446837,0.3,1,0.408,1.2,101,trial 101,8.329727005606774
101,-0.1,0.1,0.4117991520020629,1,2,1.2,1.4491643272826782,0.3,1,0.575,1.2,102,trial 102,4.369068041977837
102,-0.1,0.1,0.467954439107906,1,2,1.2,4.463154749083537,0.3,1,0.39799999999999996,1.2,103,trial 103,10.084547870438577
103,-0.1,0.1,0.39973890962362413,1,2,1.2,2.292974699806906,0.3,1,0.395,1.2,104,trial 104,5.015892484191815
104,-0.1,0.1,0.4306862755809621,1,2,1.2,0.9972690223733384,0.3,1,0.628,1.2,105,trial 105,2.8356229235254675
105,-0.1,0.1,0.4319273129682824,1,2,1.2,3.1120573080255496,0.3,1,0.6699999999999999,1.2,106,trial 106,12.133326830603245
106,-0.1,0.1,0.5276730189841436,1,2,1.2,2.956193698526434,0.3,1,0.6579999999999999,1.2,107,trial 107,11.81304419623742
107,-0.1,0.1,0.4464292078622448,1,2,1.2,1.5225061135019478,0.3,1,0.601,1.2,108,trial 108,5.342430315527311
108,-0.1,0.1,0.3855350445145849,1,2,1.2,3.3347729217383564,0.3,1,0.449,1.2,109,trial 109,8.484153057753392
109,-0.1,0.1,0.3948011952720733,1,2,1.2,0.9772864235814476,0.3,1,0.423,1.2,110,trial 110,1.7501047499442555
110,-0.1,0.1,0.4446685145460272,0,2,1.2,2.532029266208208,0.3,1,0.698,1.2,111,trial 111,9.971198236491725
111,-0.1,0.1,0.4278252548173889,1,2,1.2,0.9424155856642338,0.3,1,0.649,1.2,112,trial 112,3.053101702289688
112,-0.1,0.1,0.4621514849255676,1,2,1.2,3.1040772247885466,0.3,1,0.528,1.2,113,trial 113,9.172416549651395
113,-0.1,0.1,0.4529113498586569,1,2,1.2,2.4184250218595715,0.3,1,0.9109999999999999,1.2,114,trial 114,13.41089647930701
114,-0.1,0.1,0.4108355194952744,1,2,1.2,0.8950133105690741,0.3,1,0.8049999999999999,1.2,115,trial 115,4.168435025491542
115,-0.1,0.1,0.3670794040610668,1,2,1.2,3.2403758134990825,0.3,1,0.474,1.2,116,trial 116,8.768791292201973
116,-0.1,0.1,0.4545897746081673,1,2,1.2,1.1302005353549194,0.3,1,1.2009999999999998,1.2,117,trial 117,7.843561584354715
117,-0.1,0.1,0.4834119940178898,1,2,1.2,2.7968321956202606,0.3,1,0.512,1.2,118,trial 118,8.354168724406001
118,-0.1,0.1,0.5114768476490114,1,2,1.2,2.3021279319883527,0.3,1,0.42100000000000004,1.2,119,trial 119,5.373450470134301
119,-0.1,0.1,0.4714415691433102,1,2,1.2,2.8238348482359723,0.3,1,0.39899999999999997,1.2,120,trial 120,6.022673688781399
120,-0.1,0.1,0.4629471246644824,1,2,1.2,2.484173075068292,0.3,1,0.38299999999999995,1.2,121,trial 121,5.019342420414148
121,-0.1,0.1,0.5253912531092655,1,2,1.2,2.7508148098578595,0.3,1,0.359,1.2,122,trial 122,5.09405404086433
122,-0.1,0.1,0.432118966309684,1,2,1.2,2.4312363284603347,0.3,1,0.396,1.2,123,trial 123,5.0737227638772
123,-0.1,0.1,0.4614917219834767,0,2,1.2,-0.4586377082973643,0.3,1,0.6539999999999999,1.2,124,trial 124,-3.060719920454776
124,-0.1,0.1,0.5314550717892479,1,2,1.2,1.672794566176358,0.3,1,0.442,1.2,125,trial 125,2.9872994213408273
125,-0.1,0.1,0.4629178283781062,1,2,1.2,2.437277087196712,0.3,1,0.381,1.2,126,trial 126,4.586853816714898
126,-0.1,0.1,0.4561929334266042,0,2,1.2,1.538874045860655,0.3,1,0.413,1.2,127,trial 127,2.8339942304976056
127,-0.1,0.1,0.3926988729678992,1,2,1.2,2.69479552826504,0.3,1,0.518,1.2,128,trial 128,7.588354892618133
128,-0.1,0.1,0.4114359108603947,1,2,1.2,0.5947652982016961,0.3,1,0.992,1.2,129,trial 129,2.7543878750487707
129,-0.1,0.1,0.4260584929723705,1,2,1.2,3.49640799357332,0.3,1,0.43,1.2,130,trial 130,8.347095615862226
130,-0.1,0.1,0.4652237495638744,1,2,1.2,3.946519612212748,0.3,1,0.647,1.2,131,trial 131,15.482400020351823
131,-0.1,0.1,0.5278698362954772,1,2,1.2,0.7823375558679435,0.3,1,0.376,1.2,132,trial 132,1.613067196099444
132,-0.1,0.1,0.38506335108857903,1,2,1.2,0.9886835048485844,0.3,1,0.54,1.2,133,trial 133,2.1996419119368396
133,-0.1,0.1,0.3908924906710734,0,2,1.2,0.9662007520474071,0.3,1,0.926,1.2,134,trial 134,4.320578905901909
134,-0.1,0.1,0.4103187943914004,1,2,1.2,2.8686415136018018,0.3,1,0.518,1.2,135,trial 135,8.231900586376977
135,-0.1,0.1,0.5191820753296965,1,2,1.2,2.377552702879973,0.3,1,0.40299999999999997,1.2,136,trial 136,5.262151804737032
136,-0.1,0.1,0.4350111764294052,0,2,1.2,1.3958631680343467,0.3,1,0.498,1.2,137,trial 137,3.371846091792323
137,-0.1,0.1,0.3765267108531181,0,2,1.2,0.4756539389608181,0.3,1,0.373,1.2,138,trial 138,-0.19077169868849445
138,-0.1,0.1,0.4724398778064441,1,2,1.2,2.993447507510134,0.3,1,0.5479999999999999,1.2,139,trial 139,8.831722310739288
139,-0.1,0.1,0.4711265576748839,1,2,1.2,2.9886436354302615,0.3,1,0.522,1.2,140,trial 140,9.09603579505356
140,-0.1,0.1,0.40932943357064894,1,2,1.2,3.1258437739501166,0.3,1,0.47200000000000003,1.2,141,trial 141,8.74626984156604
141,-0.1,0.1,0.4385457811038201,1,2,1.2,0.9488090361250608,0.3,1,0.434,1.2,142,trial 142,1.8483005685947869
142,-0.1,0.1,0.4541276578873595,0,2,1.2,1.222981227692385,0.3,1,0.5700000000000001,1.2,143,trial 143,3.1618974917286113
143,-0.1,0.1,0.4408210980034462,1,2,1.2,2.480212122571133,0.3,1,0.41200000000000003,1.2,144,trial 144,5.258317193154927
144,-0.1,0.1,0.499274000006898,1,2,1.2,2.0756446639570867,0.3,1,0.419,1.2,145,trial 145,4.371647035961143
145,-0.1,0.1,0.4917120539614153,0,2,1.2,0.5417289183687248,0.3,1,0.604,1.2,146,trial 146,0.8448068422015149
146,-0.1,0.1,0.517149169253718,1,2,1.2,3.6166509744370288,0.3,1,0.43200000000000005,1.2,147,trial 147,8.553368856875302
147,-0.1,0.1,0.4586458200307119,1,2,1.2,2.338876547059216,0.3,1,0.5840000000000001,1.2,148,trial 148,7.863643796622908
148,-0.1,0.1,0.5232350388092808,1,2,1.2,1.1328377784727324,0.3,1,0.653,1.2,149,trial 149,3.8546042746685
149,-0.1,0.1,0.4522606838621796,0,2,1.2,1.9654899561992452,0.3,1,0.35600000000000004,1.2,150,trial 150,3.115009574866988
150,-0.1,0.1,0.4703389589523725,1,2,1.2,5.224510392589501,0.3,1,0.45,1.2,151,trial 151,13.83202713507638
151,-0.1,0.1,0.4993555740773568,1,2,1.2,2.9256108878886735,0.3,1,0.5840000000000001,1.2,152,trial 152,10.456646491473691
152,-0.1,0.1,0.4396146087849929,1,2,1.2,1.8321488794788752,0.3,1,0.40399999999999997,1.2,153,trial 153,4.006098436368181
153,-0.1,0.1,0.4632092985864614,1,2,1.2,4.557929661162293,0.3,1,0.47,1.2,154,trial 154,12.657867634566571
154,-0.1,0.1,0.4861297082094012,1,2,1.2,2.870642019777464,0.3,1,0.39399999999999996,1.2,155,trial 155,6.597392445307398
155,-0.1,0.1,0.4343092315633077,1,2,1.2,3.2167059786559697,0.3,1,0.46,1.2,156,trial 156,8.575726478080984
156,-0.1,0.1,0.4567030272742169,1,2,1.2,3.387235285662018,0.3,1,0.5880000000000001,1.2,157,trial 157,11.923735427359908
157,-0.1,0.1,0.4623481362039721,1,2,1.2,0.35405983017099585,0.3,1,0.659,1.2,158,trial 158,0.9398882076028835
158,-0.1,0.1,0.4711626965550466,1,2,1.2,1.3012522343965471,0.3,1,0.747,1.2,159,trial 159,4.875435965278675
159,-0.1,0.1,0.42437579901548106,1,2,1.2,1.96395182405908,0.3,1,0.8560000000000001,1.2,160,trial 160,9.709195745862328
160,-0.1,0.1,0.4650790372873856,1,2,1.2,0.2172918364398917,0.3,1,0.595,1.2,161,trial 161,0.18284275455758534
161,-0.1,0.1,0.4402304447518144,1,2,1.2,-1.012974678056152,0.3,1,0.48200000000000004,1.2,162,trial 162,-4.544897821205906
162,-0.1,0.1,0.5370534314943155,1,2,1.2,0.3522256458391222,0.3,1,0.863,1.2,163,trial 163,0.0072376377193967
163,-0.1,0.1,0.4541667603012512,1,2,1.2,2.1672763026122426,0.3,1,0.8400000000000001,1.2,164,trial 164,10.144239641523985
164,-0.1,0.1,0.4020034220226592,1,2,1.2,1.9728589249688333,0.3,1,0.39399999999999996,1.2,165,trial 165,4.18546438624669
165,-0.1,0.1,0.4001126429227212,1,2,1.2,1.1577833601111511,0.3,1,0.602,1.2,166,trial 166,3.3402360797718753
166,-0.1,0.1,0.4646640835761935,1,2,1.2,0.9678888185640532,0.3,1,1.054,1.2,167,trial 167,5.173402299399987
167,-0.1,0.1,0.5028093855486075,1,2,1.2,4.638619690576288,0.3,1,0.517,1.2,168,trial 168,14.121658220584973
168,-0.1,0.1,0.5344051377856659,1,2,1.2,2.0499300966874,0.3,1,0.7140000000000001,1.2,169,trial 169,8.914697523391034
169,-0.1,0.1,0.459570203450234,1,2,1.2,2.8886925249013142,0.3,1,0.596,1.2,170,trial 170,10.268884969503599
170,-0.1,0.1,0.41931701488927,1,2,1.2,2.718900177323809,0.3,1,0.6729999999999999,1.2,171,trial 171,11.16461248781744
171,-0.1,0.1,0.4623665567242863,1,2,1.2,0.5512395254737184,0.3,1,0.924,1.2,172,trial 172,2.7030725303441017
172,-0.1,0.1,0.43692506603828796,1,2,1.2,1.3770865242256352,0.3,1,0.379,1.2,173,trial 173,1.9987097139356977
173,-0.1,0.1,0.4644528815216226,1,2,1.2,2.5035688658402337,0.3,1,0.928,1.2,174,trial 174,13.42371710026393
174,-0.1,0.1,0.4341157461187933,1,2,1.2,3.100039267116008,0.3,1,0.621,1.2,175,trial 175,11.859634436131815
175,-0.1,0.1,0.4828635296924177,1,2,1.2,3.672168582341024,0.3,1,0.386,1.2,176,trial 176,8.42868026926819
176,-0.1,0.1,0.43445244826094587,1,2,1.2,2.5147262326353066,0.3,1,0.6859999999999999,1.2,177,trial 177,10.165844027544884
177,-0.1,0.1,0.5008982171967805,1,2,1.2,5.31346385581638,0.3,1,0.337,1.2,178,trial 178,10.531668992073952
178,-0.1,0.1,0.4533931623972002,1,2,1.2,3.458263909618116,0.3,1,0.723,1.2,179,trial 179,15.426747663780377
179,-0.1,0.1,0.5154426295604515,1,2,1.2,2.1965291300595613,0.3,1,0.34700000000000003,1.2,180,trial 180,4.443622900237359
180,-0.1,0.1,0.5199522884700374,1,2,1.2,4.500694756804576,0.3,1,0.544,1.2,181,trial 181,14.632589392989154
181,-0.1,0.1,0.4604322744584274,1,2,1.2,2.627171842149368,0.3,1,0.499,1.2,182,trial 182,7.917112278994672
182,-0.1,0.1,0.5511094796322961,1,2,1.2,2.5032291234281505,0.3,1,0.341,1.2,183,trial 183,4.691693635687143
183,-0.1,0.1,0.4984432227535234,1,2,1.2,2.089705131339584,0.3,1,0.511,1.2,184,trial 184,5.817923367451234
184,-0.1,0.1,0.40932935937448783,1,2,1.2,0.91054281877959,0.3,1,0.42700000000000005,1.2,185,trial 185,1.4275946452120505
185,-0.1,0.1,0.4572147091181256,0,2,1.2,0.4644543603362095,0.3,1,0.768,1.2,186,trial 186,0.8262288073112951
186,-0.1,0.1,0.399631486236471,0,2,1.2,2.6774630671123867,0.3,1,0.464,1.2,187,trial 187,6.372644615168535
187,-0.1,0.1,0.4225446880505902,1,2,1.2,3.5154324873961165,0.3,1,0.7440000000000001,1.2,188,trial 188,15.760109047264246
188,-0.1,0.1,0.4892841817890236,1,2,1.2,1.1300012996178197,0.3,1,0.513,1.2,189,trial 189,3.4272880172042033
189,-0.1,0.1,0.4214048422305571,1,2,1.2,2.9545118704925915,0.3,1,0.405,1.2,190,trial 190,6.5791767862775945
190,-0.1,0.1,0.4952476176522537,0,2,1.2,-0.1522061439923288,0.3,1,0.451,1.2,191,trial 191,-1.4668990148743457
191,-0.1,0.1,0.4058727681231389,1,2,1.2,2.2681269242037727,0.3,1,0.433,1.2,192,trial 192,4.734393415909597
192,-0.1,0.1,0.5307699272296909,1,2,1.2,0.1964649001223311,0.3,1,0.43799999999999994,1.2,193,trial 193,-0.7321449430693423
193,-0.1,0.1,0.39548817988657065,1,2,1.2,2.334308582134411,0.3,1,0.536,1.2,194,trial 194,6.361690946693679
194,-0.1,0.1,0.4264154227835157,1,2,1.2,2.5336856831887298,0.3,1,0.511,1.2,195,trial 195,7.190081586739398
195,-0.1,0.1,0.5069506688283364,1,2,1.2,3.388239997029189,0.3,1,0.408,1.2,196,trial 196,7.746018560784794
196,-0.1,0.1,0.4563147527399145,1,2,1.2,1.864773892157256,0.3,1,0.6559999999999999,1.2,197,trial 197,6.843878235723348
197,-0.1,0.1,0.43556956246491263,1,2,1.2,4.774573437095457,0.3,1,0.42100000000000004,1.2,198,trial 198,12.009716420627395
198,-0.1,0.1,0.4792314480428086,1,2,1.2,1.0922380118390038,0.3,1,0.861,1.2,199,trial 199,5.494380299345231
199,-0.1,0.1,0.485711468402042,1,2,1.2,2.030959163437254,0.3,1,0.413,1.2,200,trial 200,4.37134090323266
200,-0.1,0.1,0.5554646081348662,1,2,1.2,2.0744912581596417,0.3,1,0.348,1.2,201,trial 201,3.346612343126907
201,-0.1,0.1,0.473148352963556,0,2,1.2,2.7426320843709258,0.3,1,0.41700000000000004,1.2,202,trial 202,5.980635219484499
202,-0.1,0.1,0.409526296660896,1,2,1.2,2.4992801782367837,0.3,1,0.396,1.2,203,trial 203,5.243467299574135
203,-0.1,0.1,0.5054334555823361,0,2,1.2,0.6811932868182342,0.3,1,0.409,1.2,204,trial 204,0.6321979366784741
204,-0.1,0.1,0.4505200277531296,1,2,1.2,1.97284671840323,0.3,1,0.51,1.2,205,trial 205,5.0198024539435
